IDLink,Platform,Popularity,Title,Source_Tier,Final_Score,Initial_Velocity,Stickiness_Index,Title_Sentiment,Sentiment_Divergence,Title_Complexity,Opportunity_Score
103849,Facebook,0.0,OBAMA LEGACY: Immigration stands as most glaring failure,Tier 3 (Niche/Blog),0.0,0.0,0.0,0.0916666666666666,0.0194444444444444,14.125,0.0120481927710843
23561,Facebook,0.0,"Yellen warns of domestic, global risks to US economy",Tier 3 (Niche/Blog),0.0,0.0,0.0,0.0,0.0666666666666666,13.88888888888889,0.015625
2364,Facebook,2.0,CORD peddling lies on state of economy  Uhuru,Tier 3 (Niche/Blog),2.0,0.0,1.0,0.0,0.0,13.444444444444445,0.0140845070422535
66832,Facebook,84.0,Obama sets conditions for presidential visit to Cuba,Tier 1 (Mainstream),110.0,0.0,1.0,0.0,0.0666666666666666,13.625,0.0095238095238095
40854,Facebook,,Microsoft debuts 'Centennial' tool for moving legacy apps to the Windows Store,Tier 2 (Industry Specialists),15.0,0.0,1.0,0.0,0.4,17.583333333333332,0.0142857142857142
52677,Facebook,10.0,Microsoft to force people to stop using stupid passwords,Tier 3 (Niche/Blog),13.0,0.0,1.0,-0.7999999999999999,0.7333333333333333,14.333333333333332,0.0217391304347826
6420,Facebook,,"A month later, Microsoft’s Surface Pro 4 still makes us drool — when it works",Tier 1 (Mainstream),0.0,0.0,0.0,0.0,0.042550505050505,19.2,0.0121951219512195
11849,Facebook,0.0,Having problems with your Microsoft Surface 4 Pro? We have 16 solutions,Tier 1 (Mainstream),0.0,0.0,0.0,0.0,0.1482954545454545,17.0,0.0454545454545454
11653,Facebook,10.0,Pakistan infrastructure Transport project with China could boost ...,Tier 2 (Industry Specialists),10.0,0.0,1.0,0.0,0.2,15.666666666666668,0.0192307692307692
91946,Facebook,201.0,The Saudi Obama Snub: A Positive Sign,Tier 1 (Mainstream),268.0,0.0,1.0,0.2272727272727272,0.4727272727272726,11.428571428571429,0.0123456790123456
80869,Facebook,6.0,Mexico's gun dealers are unfazed by Obama: 'We'll just open ...,Tier 3 (Niche/Blog),6.0,0.0,1.0,0.0,0.0999999999999999,15.818181818181818,0.0126582278481012
14577,Facebook,0.0,Privatisation to sustain Vietnam’s dealmaking flurry,Tier 2 (Industry Specialists),0.0,0.0,0.0,0.0,0.0625,13.833333333333332,0.0096153846153846
20645,Facebook,,US economy slowed sharply in October-December quarter,Tier 3 (Niche/Blog),1.0,0.0,1.0,-0.125,0.23125,13.714285714285715,0.0095238095238095
12774,Facebook,11.0,Economic reform: tackling the root causes of extremism in Tunisia,Tier 3 (Niche/Blog),18.0,0.0,1.0,0.2,0.125,15.6,0.009090909090909
38558,Facebook,2.0,IMF to close Nicaragua offices as economy strengthens,Tier 2 (Industry Specialists),7.0,0.0,1.0,0.0,0.0,13.75,0.0104166666666666
47620,Facebook,0.0,"Investors, markets to keep close eye on Turkish economy after PM ...",Tier 3 (Niche/Blog),0.0,0.0,0.0,0.0,0.0,16.75,0.0131578947368421
99747,Facebook,200.0,Obama Cuts Prison Sentences for 42 Drug Offenders,Tier 2 (Industry Specialists),566.0,53.0,0.9063604240282686,0.0,0.0,13.25,0.0208333333333333
13130,Facebook,16.0,Fast track: Speeding up railway modernisation can do wonders for ...,Tier 2 (Industry Specialists),16.0,0.0,1.0,0.2,0.0,16.272727272727273,0.0192307692307692
18662,Facebook,,Microsoft recalls Surface Pro AC power cords for multiple models,Tier 3 (Niche/Blog),17.0,0.0,1.0,0.0,0.3,15.5,0.0087719298245614
16340,Facebook,20.0,Curious Tale of a Microsoft Silverlight Zero Day,Tier 3 (Niche/Blog),31.0,0.0,1.0,-0.1,0.2071428571428571,13.125,0.0084745762711864
84501,Facebook,0.0,Roanoke College students organize 2nd Israel-Palestine Peace Month,Tier 3 (Niche/Blog),0.0,0.0,0.0,0.0,0.0,15.375,0.0140845070422535
39215,Facebook,0.0,Belgian economy suffers as devastated airport struggles to reopen,Tier 1 (Mainstream),0.0,0.0,0.0,-0.6,0.8,15.333333333333332,0.0140845070422535
47719,Facebook,4.0,Treasuries Rise as U.S. Economy Adds Fewer Jobs Than Expected,Tier 1 (Mainstream),4.0,0.0,1.0,-0.1,0.7,15.2,0.0117647058823529
52705,Facebook,3.0,Microsoft Band 2's Discount Extended Until July 9,Tier 3 (Niche/Blog),3.0,0.0,1.0,0.0,0.15,13.25,0.0188679245283018
42594,Facebook,,Microsoft sues U.S. over secret demands for customer data,Tier 3 (Niche/Blog),1.0,0.0,1.0,-0.4,0.2,14.444444444444445,0.009090909090909
39529,Facebook,1.0,Corporate travel flies budget amid slowing economy,Tier 2 (Industry Specialists),2.0,0.0,1.0,0.0,0.25,13.285714285714285,0.0232558139534883
74959,Facebook,18.0,Obama Chooses Iran Over The Constitution,Tier 3 (Niche/Blog),18.0,0.0,1.0,0.0,0.2625,11.833333333333332,0.0086206896551724
9621,Facebook,1.0,China central bank advisor says economy faces headwinds amid ...,Tier 1 (Mainstream),1.0,0.0,1.0,0.0,0.0,15.5,0.0188679245283018
41831,Facebook,197.0,North Carolina is learning: Gay rights are not optional in an ...,Tier 1 (Mainstream),238.0,0.0,1.0,0.4166666666666667,0.35,16.5,0.0094339622641509
89221,Facebook,,Obama Readies A Wave of Rules,Tier 2 (Industry Specialists),154.0,0.0,1.0,0.0,0.0652777777777777,10.0,0.0135135135135135
101074,Facebook,,"Obama Calls Orlando Shootings Act of Terror, Hate",Tier 2 (Industry Specialists),67.0,0.0,1.0,-0.8,0.0,13.25,0.0217391304347826
96440,Facebook,17.0,Why Obama will have the last laugh,Tier 3 (Niche/Blog),28.0,0.0,1.0,0.15,0.0833333333333333,11.0,0.0136986301369863
27530,Facebook,2.0,"China Economy And Currency Sound, Says China's Central Bank ...",Tier 2 (Industry Specialists),2.0,0.0,1.0,0.2,0.0333333333333333,15.4,0.0116279069767441
77432,Facebook,15.0,Obama Calls Americans a Bunch of Nerds,Tier 3 (Niche/Blog),16.0,0.0,1.0,0.0,0.4454545454545455,11.571428571428571,0.0106382978723404
22448,Facebook,2.0,Indian economy likely slowed in last quarter: poll,Tier 2 (Industry Specialists),2.0,1.0,0.5,0.0,0.0101010101010101,13.375,0.0126582278481012
87857,Facebook,11.0,"Not West Bank, Not Gaza, Palestine",Tier 2 (Industry Specialists),18.0,0.0,1.0,0.0,0.1875,10.833333333333332,0.0384615384615384
27736,Facebook,,Buffett: Politicians 'Dead Wrong' on Economy,Tier 2 (Industry Specialists),456.0,0.0,1.0,-0.35,0.0648148148148147,12.5,0.0212765957446808
82460,Facebook,6.0,Obama Administration Expands &quot;TechHire&quot; Jobs Initiative,Tier 1 (Mainstream),7.0,2.0,0.7142857142857143,0.0,0.0,16.0,0.0163934426229508
76761,Facebook,0.0,Phone scam targeting residents in Palestine,Tier 3 (Niche/Blog),0.0,0.0,0.0,0.0,0.1937499999999999,12.333333333333332,0.0147058823529411
69947,Facebook,746.0,Trump slams possible Obama executive action on guns,Tier 2 (Industry Specialists),1118.0,0.0,1.0,0.05,0.0124999999999999,13.5,0.0277777777777777
102090,Facebook,2.0,Obama Should Inform Putin About NATO Summit Results – MSC ...,Tier 2 (Industry Specialists),2.0,1.0,0.5,0.0,0.0,15.636363636363637,0.0114942528735632
2903,Facebook,0.0,Xamarin and Microsoft Expand Global Collaboration to Create the New Standard for Enterprise Mobility,Tier 2 (Industry Specialists),0.0,0.0,0.0,0.0454545454545454,0.0454545454545454,20.214285714285715,0.0192307692307692
95589,Facebook,37.0,Obama's Gift of Immunity to Trump,Tier 3 (Niche/Blog),285.0,0.0,1.0,0.0,0.1,10.666666666666668,0.0196078431372549
19122,Facebook,,Would capital controls help China’s economy?,Tier 1 (Mainstream),0.0,0.0,0.0,0.0,0.125,12.5,0.0454545454545454
54086,Facebook,,Microsoft shows off how its new Android Wear Outlook watchface ...,Tier 3 (Niche/Blog),19.0,0.0,1.0,0.1363636363636363,0.0,16.09090909090909,0.0109890109890109
35916,Facebook,1.0,Putin calls to reduce number of authorities overseeing foreign ...,Tier 2 (Industry Specialists),5.0,0.0,1.0,-0.125,0.15,15.7,0.0114942528735632
8924,Facebook,,"World economy stumbled in 2015, with 2.4% growth: UN",Tier 1 (Mainstream),,0.0,0.0,0.0,0.0,13.88888888888889,0.0117647058823529
47951,Facebook,5.0,Our objective is to boost Nigerian economy Tyler Husby,Tier 2 (Industry Specialists),5.0,0.0,1.0,0.0,0.0,14.444444444444445,0.0294117647058823
64822,Facebook,1.0,"Obama leaves Paris, climate legacy in mind",Tier 3 (Niche/Blog),1.0,0.0,1.0,0.0,0.0875,12.142857142857142,0.0068027210884353
46014,Facebook,31.0,2017 Honda Ridgeline's fuel economy trumps all other midsize ...,Tier 2 (Industry Specialists),35.0,0.0,1.0,-0.125,0.1805555555555555,15.5,0.0116279069767441
35521,Facebook,7.0,"Despite big branding push, Apple is about as trusted on privacy as ...",Tier 3 (Niche/Blog),7.0,0.0,1.0,0.0,0.0,17.46153846153846,0.0105263157894736
75039,Facebook,2.0,Obama Tries to Rally House Democrats,Tier 2 (Industry Specialists),3.0,0.0,1.0,-0.1,0.1,11.166666666666668,0.0108695652173913
97625,Facebook,,In case anyone doubted that history is relevant,Tier 3 (Niche/Blog),0.0,0.0,0.0,0.4,0.15,13.0,0.02
41815,Facebook,0.0,Business Highlights,Tier 2 (Industry Specialists),0.0,0.0,0.0,0.0,0.125,11.0,0.0104166666666666
103179,Facebook,17.0,The Surprising Transformation of The Palestine Post,Tier 3 (Niche/Blog),22.0,0.0,1.0,0.7,0.7,13.428571428571429,0.0153846153846153
27727,Facebook,6.0,Xbox One Backward Compatibility: Microsoft update Xbox 360 ...,Tier 2 (Industry Specialists),7.0,0.0,1.0,0.0,0.1787878787878788,15.0,0.024390243902439
75298,Facebook,212.0,Sanders' campaign stands by book blurb about progressive ...,Tier 2 (Industry Specialists),360.0,0.0,1.0,0.0,0.0,14.77777777777778,0.0588235294117647
63214,Facebook,35.0,CBS poll: Only 23% think Obama has a clear strategy for defeating ...,Tier 2 (Industry Specialists),36.0,0.0,1.0,0.0499999999999999,0.0181818181818181,17.384615384615387,0.0120481927710843
14690,Facebook,1.0,Predictions #2 (and 3?): Microsoft and Apple hit walls,Tier 2 (Industry Specialists),2.0,0.0,1.0,0.0,0.1033333333333333,14.11111111111111,0.0151515151515151
5360,Facebook,15.0,Verizon points the blame at Microsoft when asked about Lumia 950 ...,Tier 1 (Mainstream),16.0,0.0,1.0,0.0,0.5,16.75,0.0238095238095238
5398,Facebook,37.0,Why you should stop asking if a tablet can replace your laptop ...,Tier 1 (Mainstream),42.0,0.0,1.0,0.0,0.2125,17.153846153846153,0.0144927536231884
48478,Facebook,0.0,Microsoft Corporation (NASDAQ:MSFT) Updated Analyst Coverage,Tier 3 (Niche/Blog),0.0,0.0,0.0,0.0,0.0,15.166666666666666,0.0125
72335,Facebook,0.0,"Thursday, 14 Jan 2016",Tier 3 (Niche/Blog),0.0,0.0,0.0,0.0,0.3875,8.5,0.0078740157480314
88860,Facebook,111.0,New Obama rule goes after shady financial advisers,Tier 2 (Industry Specialists),161.0,0.0,1.0,-0.0378787878787878,0.1878787878787879,13.375,0.0125
88645,Facebook,267.0,President Obama Says Trump and Cruz Are Harming Foreign Policy,Tier 1 (Mainstream),301.0,3.0,0.9900332225913622,-0.125,0.3125,15.3,0.0076923076923076
16405,Facebook,,EU delays decision on China market economy status,Tier 1 (Mainstream),0.0,0.0,0.0,0.0,0.1374999999999999,13.25,0.0163934426229508
67977,Facebook,,Baking and yoga: The excuses that get killing thugs out of Gitmo,Tier 2 (Industry Specialists),1251.0,0.0,1.0,0.0,0.55,16.416666666666668,0.0384615384615384
73281,Facebook,0.0,Sanderson Farms Relies on Tindall for New Poultry Processing Plant,Tier 2 (Industry Specialists),0.0,0.0,0.0,0.1363636363636363,0.0272727272727272,15.7,0.0169491525423728
38614,Facebook,0.0,Partner Awards event to feature charity auction,Tier 3 (Niche/Blog),0.0,0.0,0.0,0.0,0.0,12.857142857142858,0.0084033613445378
1642,Facebook,0.0,Eurozone Economy Slows as Exports Weaken,Tier 2 (Industry Specialists),0.0,0.0,0.0,0.0,0.0,11.833333333333332,0.0181818181818181
32349,Facebook,,Microsoft's Linux Inquisitor Grand Master is off to Spotify,Tier 2 (Industry Specialists),5.0,0.0,1.0,0.5,0.5175,14.666666666666668,0.0238095238095238
22467,Facebook,14.0,Israeli Microsoft Accelerator start-up gets $2.5m graduation gift,Tier 2 (Industry Specialists),15.0,0.0,1.0,0.0,0.0,15.25,0.0126582278481012
97667,Facebook,1320.0,J-Street was paid by Obama administration to promote Iran deal,Tier 2 (Industry Specialists),1358.0,0.0,1.0,0.0,0.2944444444444444,15.3,0.0333333333333333
90529,Facebook,30.0,Why President Barack Obama's Executive Order On Competition Is ...,Tier 1 (Mainstream),36.0,0.0,1.0,0.0,0.0,15.7,0.015625
30897,Facebook,76.0,China Economic Data Paints Gloomy Picture,Tier 1 (Mainstream),77.0,0.0,1.0,0.2,0.0999999999999999,12.0,0.03125
83165,Facebook,43.0,Obama Blasts David Cameron for UK's Role in Libya,Tier 2 (Industry Specialists),43.0,0.0,1.0,0.0,0.0,13.555555555555555,0.0140845070422535
88376,Facebook,6.0,"Obama, NATO chief discuss Islamic State, Libya",Tier 1 (Mainstream),6.0,0.0,1.0,0.0,0.0,12.714285714285715,0.0125
96799,Facebook,0.0,"Israel will not be recognized, ultimate goal is liberation of Palestine ...",Tier 3 (Niche/Blog),0.0,0.0,0.0,0.0,0.1,17.333333333333332,0.0147058823529411
29982,Facebook,1.0,'Economy to take off in 2016',Tier 3 (Niche/Blog),1.0,0.0,1.0,0.0,0.0229166666666666,10.0,0.0121951219512195
8960,Facebook,,Nigeria: Ekweremadu Warns of Imminent Revolution Over Dwindling ...,Tier 2 (Industry Specialists),0.0,0.0,0.0,0.0,0.0,15.555555555555555,0.0175438596491228
101118,Facebook,1100.0,Donald Trump Suggests Obama May Be Sympathetic To Islamic ...,Tier 1 (Mainstream),1150.0,0.0,1.0,0.5,0.5,15.2,0.0061728395061728
6573,Facebook,1.0,KL-Kuantan railway line can boost Pahang's economy,Tier 3 (Niche/Blog),1.0,0.0,1.0,0.0,0.1,13.285714285714285,0.0138888888888888
98000,Facebook,76.0,Will Obama's new overtime rules actually hurt workers?,Tier 2 (Industry Specialists),81.0,0.0,1.0,0.0681818181818181,0.25,13.875,0.0136986301369863
99926,Facebook,14.0,"Media Critic: Trump's Attacks on the Press Are Bad, Obama's Are ...",Tier 2 (Industry Specialists),16.0,7.0,0.5625,-0.6999999999999998,0.6999999999999998,16.666666666666668,0.0196078431372549
83618,Facebook,4.0,O 'Palestine' - Trump must blow his own trumpet with greater clarity,Tier 2 (Industry Specialists),12.0,0.0,1.0,0.55,0.1666666666666667,16.916666666666668,0.0112359550561797
14929,Facebook,37.0,Did Rowley fly economy class on return from Miami?,Tier 3 (Niche/Blog),51.0,0.0,1.0,0.8,0.6000000000000001,13.666666666666668,0.0135135135135135
3056,Facebook,15.0,Microsoft Graph promises open developer access to Office 365 data,Tier 3 (Niche/Blog),15.0,0.0,1.0,0.0,0.0,15.6,0.0217391304347826
13999,Facebook,19.0,"Intel 3D XPoint, Pictured: Microsoft Joins The Party",Tier 3 (Niche/Blog),34.0,0.0,1.0,0.0,0.1208333333333333,13.625,0.0149253731343283
15455,Facebook,11.0,Deja vu for Australian economy as China woes portend another bad ...,Tier 1 (Mainstream),30.0,0.0,1.0,-0.3499999999999999,0.3499999999999999,16.75,0.0153846153846153
92102,Facebook,4.0,Stars flock to Barack Obama's sensational UK public meeting as ...,Tier 3 (Niche/Blog),4.0,0.0,1.0,0.3333333333333333,0.1969696969696969,16.09090909090909,0.0227272727272727
46731,Facebook,5.0,Arrow Electronics Accelerates Hybrid Cloud Growth through ...,Tier 2 (Industry Specialists),5.0,0.0,1.0,0.0,0.0,14.75,0.0114942528735632
93236,Facebook,9.0,Open letter: standing with Palestine in the spirit of 'sumud',Tier 3 (Niche/Blog),12.0,6.0,0.5,0.0,0.084090909090909,15.2,0.0192307692307692
83097,Facebook,69.0,Trudeau In Washington: Obama Honours The PM At Star-Studded ...,Tier 3 (Niche/Blog),69.0,0.0,1.0,0.0,0.0,15.4,0.0144927536231884
54360,Facebook,1.0,A Microsoft star seeks to run North Dakota,Tier 1 (Mainstream),1.0,0.0,1.0,0.0,0.0,12.375,0.0333333333333333
27229,Facebook,2.0,Microsoft gets Apple's back in fight with FBI,Tier 2 (Industry Specialists),2.0,0.0,1.0,0.0,0.0,12.75,0.0185185185185185
67508,Facebook,22518.0,"Paul Ryan Betrays America: $1.1 Trillion, 2000-Plus Page Omnibus ...",Tier 1 (Mainstream),22518.0,0.0,1.0,0.0,0.0999999999999999,15.9,0.0144927536231884
83933,Facebook,1.0,Cowboy Hat Owner Has Lifelong Obama Memory,Tier 3 (Niche/Blog),1.0,0.0,1.0,-0.1,0.4333333333333333,12.142857142857142,0.0196078431372549
50023,Facebook,149.0,Memo to Hillary: Do Not Put Bill in Charge of the Economy,Tier 2 (Industry Specialists),214.0,0.0,1.0,0.0,0.3086580086580087,15.833333333333334,0.0123456790123456
69998,Facebook,1.0,Obama Takes Comedian's Seat on Seinfeld Web Show,Tier 2 (Industry Specialists),1.0,0.0,1.0,0.0,0.0,13.125,0.0256410256410256
66131,Facebook,5.0,Rubio: Obama's Strategy to Fight ISIS &quot;Leaves People Scratching ...,Tier 2 (Industry Specialists),5.0,0.0,1.0,0.0,0.25,16.3,0.0092592592592592
78891,Facebook,122.0,Prime Minister Trudeau replies to Obama's Stanley Cup quip,Tier 3 (Niche/Blog),129.0,0.0,1.0,0.0,0.425,14.555555555555555,0.025
30387,Facebook,,"Exit polls: Dem, GOP voters worry about economy",Tier 2 (Industry Specialists),97.0,0.0,1.0,0.0,0.0625,13.0,0.0120481927710843
90395,Facebook,12.0,Supreme Court to Hear Arguments on Obama's Immigration Action,Tier 2 (Industry Specialists),12.0,0.0,1.0,0.1,0.15,14.88888888888889,0.0238095238095238
47640,Facebook,2.0,ALEX BRUMMER: Chilly welcome for the IMF as UK economy stalls,Tier 3 (Niche/Blog),2.0,0.0,1.0,0.1,0.0999999999999999,15.636363636363637,0.0129870129870129
8757,Facebook,2.0,"Xbox Brand Will Continue On, Microsoft Doubling Down on ...",Tier 3 (Niche/Blog),2.0,0.0,1.0,-0.1555555555555555,0.3013888888888889,15.0,0.0175438596491228
77049,Facebook,5.0,Key Dem embraces Obama oil tax,Tier 1 (Mainstream),9.0,0.0,1.0,0.0,0.0318181818181818,10.166666666666668,0.0088495575221238
53383,Facebook,0.0,"Economy on 'Upward Curve', Monsoon, GST to Push Growth: Jaitley",Tier 3 (Niche/Blog),0.0,0.0,0.0,0.0,0.2828571428571428,15.4,0.0104166666666666
44402,Facebook,,State Duma ratifies free trade zone agreement between EAEU and ...,Tier 2 (Industry Specialists),2.0,0.0,1.0,0.4,0.0999999999999999,16.09090909090909,0.0123456790123456
14255,Facebook,0.0,Govt to enhance local participation in economy,Tier 3 (Niche/Blog),0.0,0.0,0.0,0.0,0.0,12.714285714285715,0.0072992700729927
72623,Facebook,8.0,"Obama policies under fire at GOP evening debate, Huckabee calls ...",Tier 2 (Industry Specialists),8.0,0.0,1.0,0.0,0.0,16.18181818181818,0.0188679245283018
14635,Facebook,0.0,INSIDE Secure Collaborates with Microsoft to Address Hollywood Studios’ Security Requirements for 4K/UHD and HDR Content,Tier 2 (Industry Specialists),0.0,0.0,0.0,0.4,0.4,22.5625,0.0111111111111111
57475,Facebook,,GeekWire Radio: The real reason Microsoft is buying LinkedIn for ...,Tier 2 (Industry Specialists),6.0,0.0,1.0,0.2,0.2,16.272727272727273,0.0181818181818181
14727,Facebook,0.0,"World Bank: Ukraine may show economic growth in 2016, Russia ...",Tier 3 (Niche/Blog),1.0,0.0,1.0,0.2,0.0636363636363636,16.18181818181818,0.0131578947368421
41357,Facebook,1.0,Microsoft Corporation's (MSFT) Gears of War 4 Debut Trailer Packs ...,Tier 2 (Industry Specialists),1.0,1.0,0.0,0.0,0.1523809523809524,16.363636363636363,0.0088495575221238
20671,Facebook,2.0,India Cuts Recent Economic Growth Estimates,Tier 2 (Industry Specialists),2.0,0.0,1.0,0.1,0.1744949494949494,12.333333333333332,0.0098039215686274
27742,Facebook,5.0,"Facebook, Google and Microsoft side with Apple in iPhone dispute ...",Tier 2 (Industry Specialists),5.0,0.0,1.0,0.0,0.0208333333333333,16.272727272727273,0.027027027027027
65828,Facebook,1.0,Holy Land: President Abbas exposes Israel's environmental assault at COP21,Tier 3 (Niche/Blog),1.0,0.0,1.0,0.0,0.0,16.5,0.0119047619047619
11142,Facebook,0.0,"PacCrest Lowers Microsoft Estimates, But Considers It Best ...",Tier 3 (Niche/Blog),0.0,0.0,0.0,1.0,0.85,15.0,0.01
3392,Facebook,4.0,"Argentina vote heralds political, economic shake-up",Tier 2 (Industry Specialists),4.0,0.0,1.0,0.1,0.0375,13.666666666666668,0.0120481927710843
69289,Facebook,1.0,What's next on gun control: Obama and the loophole,Tier 3 (Niche/Blog),10.0,0.0,1.0,0.0,0.0533333333333333,13.666666666666668,0.0144927536231884
23945,Facebook,1.0,Microsoft debuts a new breed of app,Tier 3 (Niche/Blog),1.0,0.0,1.0,0.1363636363636363,0.0914141414141414,11.142857142857142,0.0111111111111111
69221,Facebook,1.0,Demonstrators protest Superior mayor's Obama comment,Tier 2 (Industry Specialists),1.0,0.0,1.0,0.7,0.0,13.833333333333332,0.0185185185185185
32204,Facebook,1.0,Business Mogul Li Ka-shing: Hong Kong Economy Is 'Worst I've ...,Tier 2 (Industry Specialists),2.0,0.0,1.0,-1.0,1.25,15.90909090909091,0.0149253731343283
84781,Facebook,43.0,Apple vs. FBI: What Was Obama Thinking at SXSW?,Tier 2 (Industry Specialists),55.0,0.0,1.0,0.0,0.3285714285714285,13.333333333333332,0.032258064516129
93972,Facebook,,Miss Sweden laughs off 'derogatory' Obama Trump jibe,Tier 2 (Industry Specialists),15.0,0.0,1.0,0.0,0.0,13.625,0.0121951219512195
103002,Facebook,23.0,Rudy Giuliani: Obama's 'Internationalist View of the World' Spurned ...,Tier 2 (Industry Specialists),23.0,0.0,1.0,0.0,0.0681818181818181,16.2,0.0344827586206896
7240,Facebook,,"Japan's Amari expects revised Q3 GDP growth around zero, recovery to come",Tier 1 (Mainstream),1.0,0.0,1.0,0.0,0.0568181818181818,17.166666666666668,0.027027027027027
75303,Facebook,13.0,"Drake Goes After Meek Mill, Barack Obama &amp; Tory Lanez On ...",Tier 3 (Niche/Blog),30.0,1.0,0.9666666666666668,0.0,0.2454545454545454,16.416666666666668,0.0434782608695652
93273,Facebook,44.0,Senator Burr won't back Obama's nomination for North Carolina ...,Tier 3 (Niche/Blog),44.0,3.0,0.931818181818182,0.0,0.5,15.6,0.0101010101010101
83949,Facebook,10.0,Obama condemns violence on presidential campaign trail  video,Tier 1 (Mainstream),18.0,0.0,1.0,0.0,0.0,15.22222222222222,0.0105263157894736
20204,Facebook,1.0,US economy faced with the headwinds  Rabobank,Tier 2 (Industry Specialists),1.0,0.0,1.0,0.0,0.0333333333333333,13.125,0.0111111111111111
101785,Facebook,2.0,Africa: From Ethiopian Solidarity to Palestinian Solidarity ...,Tier 2 (Industry Specialists),2.0,1.0,0.5,0.0,0.0,15.0,0.0112359550561797
25709,Facebook,7.0,Microsoft patent filing confirms existence of 3D Jedi gesture phone,Tier 2 (Industry Specialists),7.0,0.0,1.0,0.0,0.0,15.8,0.0238095238095238
81321,Facebook,,Obama to take in Rays' game during Cuba trip,Tier 3 (Niche/Blog),0.0,0.0,0.0,-0.4,0.2681818181818182,13.0,0.0128205128205128
86647,Facebook,1.0,Seminar proves beneficial for pool owners,Tier 2 (Industry Specialists),1.0,0.0,1.0,0.3,0.3,12.0,0.0204081632653061
41604,Facebook,7.0,Microsoft becomes first US multinational to endorse EU-US Privacy ...,Tier 3 (Niche/Blog),7.0,0.0,1.0,0.25,0.125,16.0,0.0147058823529411
22480,Facebook,0.0,"Top UK forecaster says economy, not Brexit, tying BoE's hands ...",Tier 2 (Industry Specialists),0.0,0.0,0.0,0.5,0.4,16.0,0.0119047619047619
13046,Facebook,0.0,Could this 'Twister' seat inspired by the human body finally make ...,Tier 3 (Niche/Blog),1.0,0.0,1.0,0.0,0.0127272727272727,16.833333333333332,0.0144927536231884
84337,Facebook,60.0,Obama to lay out vision for Cuba in historic Havana speech,Tier 1 (Mainstream),62.0,0.0,1.0,0.0,0.1999999999999999,15.363636363636363,0.0095238095238095
48020,Facebook,0.0,Cuando Cubango: Agreements contribute to economic diversification,Tier 3 (Niche/Blog),0.0,0.0,0.0,0.2,0.0,15.428571428571429,0.02
39672,Facebook,0.0,Microsoft Co. (MSFT) Given a $67.00 Price Target at Sanford C ...,Tier 3 (Niche/Blog),0.0,0.0,0.0,0.0,0.0,16.5,0.01
67638,Facebook,1.0,Obama's patriot act: The President is obviously overcompensating ...,Tier 2 (Industry Specialists),2.0,0.0,1.0,0.0,0.45,15.666666666666668,0.0121951219512195
90042,Facebook,,"FACT SHEET: At White House Science Fair, President Obama Calls ...",Tier 3 (Niche/Blog),40.0,0.0,1.0,0.35,0.1166666666666666,16.09090909090909,0.015625
92568,Facebook,47.0,Obama to Send 250 Military Personnel to Syria,Tier 2 (Industry Specialists),58.0,0.0,1.0,-0.1,0.255,12.75,0.0303030303030303
84970,Facebook,33.0,NRA: Don't trust Obama to nominate a justice who will preserve gun ...,Tier 3 (Niche/Blog),33.0,0.0,1.0,0.0,0.0,17.46153846153846,0.0147058823529411
83751,Facebook,79.0,Obama plans to kick-start US business with Cuba on Havana trip ...,Tier 2 (Industry Specialists),120.0,4.0,0.9666666666666668,0.0,0.0,16.583333333333332,0.0123456790123456
62546,Facebook,0.0,Obama administration: New drugs must remain affordable,Tier 1 (Mainstream),0.0,0.0,0.0,0.1363636363636363,0.1818181818181818,13.857142857142858,0.0138888888888888
12685,Facebook,315.0,Brazil's finances worsen in November,Tier 1 (Mainstream),323.0,0.0,1.0,0.0,0.18,11.4,0.0178571428571428
1018,Facebook,18.0,"Microsoft Opens First International Flagship Store in Sydney, Will ...",Tier 3 (Niche/Blog),24.0,7.0,0.7083333333333333,0.125,0.0416666666666666,16.1,0.0138888888888888
103638,Facebook,9.0,US election: Barack Obama to campaign with Hillary Clinton next ...,Tier 2 (Industry Specialists),13.0,0.0,1.0,0.0,0.125,16.18181818181818,0.0126582278481012
50461,Facebook,10.0,Why Microsoft Corporation Killed Its Chinese Web Portal,Tier 2 (Industry Specialists),10.0,0.0,1.0,-0.1,0.0481481481481481,14.0,0.0163934426229508
76295,Facebook,7.0,Who's going to pay for Palestinian budget gap?,Tier 2 (Industry Specialists),8.0,0.0,1.0,0.0,0.025,12.875,0.0116279069767441
31442,Facebook,0.0,"Microsoft has booted Okta, a customer and partner, from its upcoming tech conference",Tier 3 (Niche/Blog),0.0,0.0,0.0,0.0,0.25,18.53846153846154,0.0136986301369863
18598,Facebook,0.0,"Microsoft adds inking and PowerPoint tools to Office for iOS, Insider program for Mac",Tier 1 (Mainstream),0.0,0.0,0.0,0.0,0.3412878787878787,19.142857142857142,0.0084745762711864
95219,Facebook,44.0,President Obama's Commencement Address Offers Lessons in ...,Tier 3 (Niche/Blog),58.0,0.0,1.0,0.1,0.1,14.625,0.027027027027027
8548,Facebook,0.0,Manufacturing lift pushes economy forward,Tier 3 (Niche/Blog),0.0,0.0,0.0,0.0,0.0101010101010101,12.4,0.0119047619047619
65201,Facebook,423.0,Obama Says Mass Shootings in US Unparalleled in World,Tier 2 (Industry Specialists),425.0,0.0,1.0,0.0,0.1,14.0,0.0099009900990099
